nom_reg_rbd_a,depe,zona,cod_ense2,categoria_asistencia,estudiantes,tasa_asistencia_promedio
RM,Particular Subvencionado,Urbano,6,Inasistencia Reiterada,2002,0.8764812494452774
RM,Particular Subvencionado,Urbano,7,Asistencia esperada,18710,0.9533173792338213
RM,Particular Subvencionado,Urbano,7,Inasistencia Crítica,1450,0.25113831685927124
RM,Particular Subvencionado,Urbano,7,Inasistencia Grave,8140,0.7609735955549108
RM,Particular Subvencionado,Urbano,7,Inasistencia Reiterada,6080,0.8764825298226037
RM,Particular Subvencionado,Urbano,8,Asistencia esperada,145,0.9510113223576105
RM,Particular Subvencionado,Urbano,8,Inasistencia Crítica,29,0.16535913992774756
RM,Particular Subvencionado,Urbano,8,Inasistencia Grave,50,0.7635009912551165
RM,Particular Subvencionado,Urbano,8,Inasistencia Reiterada,20,0.883012910037713
RM,SLEP,Rural,1,Asistencia esperada,13,0.9188287163772922
RM,SLEP,Rural,1,Inasistencia Crítica,25,0.2743310815516401
RM,SLEP,Rural,1,Inasistencia Grave,109,0.7077319192393062
RM,SLEP,Rural,1,Inasistencia Reiterada,25,0.8709715161222927
RM,SLEP,Rural,2,Asistencia esperada,177,0.9235979481539648
RM,SLEP,Rural,2,Inasistencia Crítica,21,0.26826551803388876
RM,SLEP,Rural,2,Inasistencia Grave,416,0.7729824413554007
RM,SLEP,Rural,2,Inasistencia Reiterada,200,0.8759096092335636
RM,SLEP,Rural,5,Asistencia esperada,26,0.9279202389727276
RM,SLEP,Rural,5,Inasistencia Crítica,4,0.358918002145997
RM,SLEP,Rural,5,Inasistencia Grave,76,0.7875596223409415
RM,SLEP,Rural,5,Inasistencia Reiterada,27,0.8773360452177926
RM,SLEP,Urbano,1,Asistencia esperada,1023,0.9384702096862969
RM,SLEP,Urbano,1,Inasistencia Crítica,402,0.25255225203967324
RM,SLEP,Urbano,1,Inasistencia Grave,1825,0.7303468346238101
RM,SLEP,Urbano,1,Inasistencia Reiterada,630,0.8751946769311989
RM,SLEP,Urbano,2,Asistencia esperada,8800,0.9384036225863116
RM,SLEP,Urbano,2,Inasistencia Crítica,921,0.265161455290515
RM,SLEP,Urbano,2,Inasistencia Grave,8436,0.756076867441299
RM,SLEP,Urbano,2,Inasistencia Reiterada,4675,0.8751293920103193
RM,SLEP,Urbano,3,Asistencia esperada,77,0.9295993025627756
RM,SLEP,Urbano,3,Inasistencia Crítica,118,0.19785411846463843
RM,SLEP,Urbano,3,Inasistencia Grave,212,0.7057421838411251
RM,SLEP,Urbano,3,Inasistencia Reiterada,77,0.8759092087692725
RM,SLEP,Urbano,4,Asistencia esperada,138,0.9468372561419284
RM,SLEP,Urbano,4,Inasistencia Crítica,78,0.26964094641364256
RM,SLEP,Urbano,4,Inasistencia Grave,165,0.7083574041482091
RM,SLEP,Urbano,4,Inasistencia Reiterada,63,0.8743580420982218
RM,SLEP,Urbano,5,Asistencia esperada,1032,0.937406959668592
RM,SLEP,Urbano,5,Inasistencia Crítica,295,0.2659812517252372
RM,SLEP,Urbano,5,Inasistencia Grave,1472,0.7484441698789304
RM,SLEP,Urbano,5,Inasistencia Reiterada,669,0.8758802669075928
RM,SLEP,Urbano,6,Asistencia esperada,423,0.9408278040108099
RM,SLEP,Urbano,6,Inasistencia Crítica,549,0.2185327924072604
RM,SLEP,Urbano,6,Inasistencia Grave,759,0.7160118922933015
RM,SLEP,Urbano,6,Inasistencia Reiterada,250,0.8771082306506388
RM,SLEP,Urbano,7,Asistencia esperada,361,0.9354027717063093
RM,SLEP,Urbano,7,Inasistencia Crítica,107,0.2510448283048733
RM,SLEP,Urbano,7,Inasistencia Grave,523,0.7510937237514581
RM,SLEP,Urbano,7,Inasistencia Reiterada,218,0.8762728282139709
RM,SLEP,Urbano,8,Asistencia esperada,12,0.9280344039456273
RM,SLEP,Urbano,8,Inasistencia Crítica,31,0.2024243770626279
RM,SLEP,Urbano,8,Inasistencia Grave,38,0.7517226405352956
RM,SLEP,Urbano,8,Inasistencia Reiterada,14,0.8777048510681335
TPCA,Corporación Admin Delegada,Urbano,2,Asistencia esperada,38,0.9456329106891076
TPCA,Corporación Admin Delegada,Urbano,2,Inasistencia Crítica,2,0.27472527472527475
TPCA,Corporación Admin Delegada,Urbano,2,Inasistencia Grave,4,0.8035714285714286
TPCA,Corporación Admin Delegada,Urbano,2,Inasistencia Reiterada,12,0.877438311506939
TPCA,Corporación Admin Delegada,Urbano,5,Asistencia esperada,159,0.9454603025179266
TPCA,Corporación Admin Delegada,Urbano,5,Inasistencia Crítica,19,0.2750610022041373
TPCA,Corporación Admin Delegada,Urbano,5,Inasistencia Grave,53,0.7612309513279949
TPCA,Corporación Admin Delegada,Urbano,5,Inasistencia Reiterada,60,0.8758567871571564
TPCA,Corporación Admin Delegada,Urbano,7,Asistencia esperada,199,0.9589815293329383
TPCA,Corporación Admin Delegada,Urbano,7,Inasistencia Crítica,5,0.3198370195205638
TPCA,Corporación Admin Delegada,Urbano,7,Inasistencia Grave,36,0.7442178327053899
TPCA,Corporación Admin Delegada,Urbano,7,Inasistencia Reiterada,32,0.8720202340875503
TPCA,Municipal,Rural,1,Asistencia esperada,313,0.9420705299980169
TPCA,Municipal,Rural,1,Inasistencia Crítica,25,0.23403825878947637
TPCA,Municipal,Rural,1,Inasistencia Grave,301,0.7499942908304927
TPCA,Municipal,Rural,1,Inasistencia Reiterada,169,0.8763209565409558
TPCA,Municipal,Rural,2,Asistencia esperada,2588,0.9531088605470078
TPCA,Municipal,Rural,2,Inasistencia Crítica,95,0.20207202265743812
TPCA,Municipal,Rural,2,Inasistencia Grave,721,0.7734413248556081
TPCA,Municipal,Rural,2,Inasistencia Reiterada,743,0.8766259716367951
TPCA,Municipal,Rural,3,Asistencia esperada,6,0.9676647875637553
TPCA,Municipal,Rural,3,Inasistencia Crítica,2,0.1781609195402299
TPCA,Municipal,Rural,3,Inasistencia Grave,3,0.7750732476898805
TPCA,Municipal,Rural,3,Inasistencia Reiterada,1,0.8535031847133758
TPCA,Municipal,Rural,4,Asistencia esperada,5,0.9622222222222222
TPCA,Municipal,Rural,4,Inasistencia Crítica,5,0.26362007168458784
TPCA,Municipal,Rural,4,Inasistencia Grave,24,0.6922823089046494
TPCA,Municipal,Rural,4,Inasistencia Reiterada,3,0.8796296296296297
TPCA,Municipal,Rural,5,Asistencia esperada,601,0.953709621913854
TPCA,Municipal,Rural,5,Inasistencia Crítica,27,0.13768346533873493
TPCA,Municipal,Rural,5,Inasistencia Grave,161,0.7665190615070984
TPCA,Municipal,Rural,5,Inasistencia Reiterada,151,0.8784712476928191
TPCA,Municipal,Rural,6,Asistencia esperada,73,0.95637645255851
TPCA,Municipal,Rural,6,Inasistencia Crítica,49,0.17091436970843984
TPCA,Municipal,Rural,6,Inasistencia Grave,34,0.7400709613783896
TPCA,Municipal,Rural,6,Inasistencia Reiterada,18,0.8716773393800775
TPCA,Municipal,Rural,7,Asistencia esperada,667,0.9563601244815539
TPCA,Municipal,Rural,7,Inasistencia Crítica,25,0.31062617504875467
TPCA,Municipal,Rural,7,Inasistencia Grave,134,0.7542442135918468
TPCA,Municipal,Rural,7,Inasistencia Reiterada,133,0.8768775802233892
TPCA,Particular Subvencionado,Rural,1,Asistencia esperada,215,0.9466718316427591
TPCA,Particular Subvencionado,Rural,1,Inasistencia Crítica,62,0.30560342743194185
TPCA,Particular Subvencionado,Rural,1,Inasistencia Grave,448,0.7375693155427249
TPCA,Particular Subvencionado,Rural,1,Inasistencia Reiterada,128,0.8763356533402753
TPCA,Particular Subvencionado,Rural,2,Asistencia esperada,2106,0.9496275942611455
TPCA,Particular Subvencionado,Rural,2,Inasistencia Crítica,62,0.29275079670601106
TPCA,Particular Subvencionado,Rural,2,Inasistencia Grave,1152,0.7807198012771219
TPCA,Particular Subvencionado,Rural,2,Inasistencia Reiterada,894,0.8758391599412133
TPCA,Particular Subvencionado,Rural,4,Asistencia esperada,69,0.9653373115591214
TPCA,Particular Subvencionado,Rural,4,Inasistencia Crítica,5,0.13655913978494624
TPCA,Particular Subvencionado,Rural,4,Inasistencia Grave,12,0.7876980718977556
TPCA,Particular Subvencionado,Rural,4,Inasistencia Reiterada,12,0.8754931838615811
TPCA,Particular Subvencionado,Rural,5,Asistencia esperada,250,0.9541328250444834
TPCA,Particular Subvencionado,Rural,5,Inasistencia Crítica,10,0.2369809810026852
TPCA,Particular Subvencionado,Rural,5,Inasistencia Grave,109,0.7643960910625164
TPCA,Particular Subvencionado,Rural,5,Inasistencia Reiterada,86,0.8776761906336205
TPCA,Particular Subvencionado,Rural,7,Asistencia esperada,580,0.9507596491956645
TPCA,Particular Subvencionado,Rural,7,Inasistencia Crítica,20,0.2866245384614984
TPCA,Particular Subvencionado,Rural,7,Inasistencia Grave,171,0.7684134891209633
TPCA,Particular Subvencionado,Rural,7,Inasistencia Reiterada,189,0.875485600953695
TPCA,Particular Subvencionado,Urbano,1,Asistencia esperada,1521,0.9565715399449357
TPCA,Particular Subvencionado,Urbano,1,Inasistencia Crítica,197,0.24435444082677912
TPCA,Particular Subvencionado,Urbano,1,Inasistencia Grave,1241,0.7399333216584888
TPCA,Particular Subvencionado,Urbano,1,Inasistencia Reiterada,528,0.8760252252557305
TPCA,Particular Subvencionado,Urbano,2,Asistencia esperada,16002,0.9509500754207012
TPCA,Particular Subvencionado,Urbano,2,Inasistencia Crítica,753,0.2302453121097251
TPCA,Particular Subvencionado,Urbano,2,Inasistencia Grave,6492,0.7735913984127535
TPCA,Particular Subvencionado,Urbano,2,Inasistencia Reiterada,5688,0.8766613055582441
TPCA,Particular Subvencionado,Urbano,3,Asistencia esperada,155,0.9654721422370075
TPCA,Particular Subvencionado,Urbano,3,Inasistencia Crítica,154,0.20708601870942475
TPCA,Particular Subvencionado,Urbano,3,Inasistencia Grave,167,0.7113593299263123
TPCA,Particular Subvencionado,Urbano,3,Inasistencia Reiterada,41,0.8769297640916554
TPCA,Particular Subvencionado,Urbano,4,Asistencia esperada,3463,0.9722158473945705
TPCA,Particular Subvencionado,Urbano,4,Inasistencia Crítica,300,0.22328295703083
TPCA,Particular Subvencionado,Urbano,4,Inasistencia Grave,673,0.7384007726828878
TPCA,Particular Subvencionado,Urbano,4,Inasistencia Reiterada,363,0.8755584516835956
TPCA,Particular Subvencionado,Urbano,5,Asistencia esperada,5371,0.9522550424096619
TPCA,Particular Subvencionado,Urbano,5,Inasistencia Crítica,341,0.23496057016719354
TPCA,Particular Subvencionado,Urbano,5,Inasistencia Grave,1990,0.7679746004911676
TPCA,Particular Subvencionado,Urbano,5,Inasistencia Reiterada,1840,0.876314480714432
TPCA,Particular Subvencionado,Urbano,6,Asistencia esperada,126,0.9450607151747352
TPCA,Particular Subvencionado,Urbano,6,Inasistencia Crítica,169,0.25830567615778266
TPCA,Particular Subvencionado,Urbano,6,Inasistencia Grave,178,0.7129112138390226
TPCA,Particular Subvencionado,Urbano,6,Inasistencia Reiterada,68,0.8766628268358564
TPCA,Particular Subvencionado,Urbano,7,Asistencia esperada,1632,0.9505777814706571
TPCA,Particular Subvencionado,Urbano,7,Inasistencia Crítica,110,0.24025246368347494
TPCA,Particular Subvencionado,Urbano,7,Inasistencia Grave,658,0.7628055890611537
TPCA,Particular Subvencionado,Urbano,7,Inasistencia Reiterada,597,0.8757289248958611
TPCA,Particular Subvencionado,Urbano,8,Asistencia esperada,184,0.964766586649904
TPCA,Particular Subvencionado,Urbano,8,Inasistencia Crítica,198,0.18626042863097525
TPCA,Particular Subvencionado,Urbano,8,Inasistencia Grave,252,0.7189039183185085
TPCA,Particular Subvencionado,Urbano,8,Inasistencia Reiterada,66,0.8789453912221219
TPCA,SLEP,Rural,1,Asistencia esperada,6,0.9421965317919074
TPCA,SLEP,Rural,1,Inasistencia Crítica,4,0.4095014450867052
TPCA,SLEP,Rural,1,Inasistencia Grave,21,0.7206116147769835
TPCA,SLEP,Rural,1,Inasistencia Reiterada,8,0.8712805438780872
TPCA,SLEP,Rural,2,Asistencia esperada,77,0.9454679369274598
TPCA,SLEP,Rural,2,Inasistencia Crítica,8,0.28854718807832025
TPCA,SLEP,Rural,2,Inasistencia Grave,109,0.7547659942124961
TPCA,SLEP,Rural,2,Inasistencia Reiterada,59,0.8798517214757492
TPCA,SLEP,Urbano,1,Asistencia esperada,273,0.9411331144786034
TPCA,SLEP,Urbano,1,Inasistencia Crítica,160,0.23325160471844691
TPCA,SLEP,Urbano,1,Inasistencia Grave,767,0.7320113609617219
TPCA,SLEP,Urbano,1,Inasistencia Reiterada,216,0.8764345846060061
TPCA,SLEP,Urbano,2,Asistencia esperada,4024,0.9437238933639096
TPCA,SLEP,Urbano,2,Inasistencia Crítica,500,0.21528388367522885
TPCA,SLEP,Urbano,2,Inasistencia Grave,3851,0.7586574817894584
TPCA,SLEP,Urbano,2,Inasistencia Reiterada,2040,0.8755518081082025
TPCA,SLEP,Urbano,3,Asistencia esperada,120,0.9714994523642536
TPCA,SLEP,Urbano,3,Inasistencia Crítica,142,0.2368093570923753
TPCA,SLEP,Urbano,3,Inasistencia Grave,190,0.7069601420495487
TPCA,SLEP,Urbano,3,Inasistencia Reiterada,47,0.8657862375260037
TPCA,SLEP,Urbano,4,Asistencia esperada,164,0.9426159209544536
TPCA,SLEP,Urbano,4,Inasistencia Crítica,115,0.24867024540747995
TPCA,SLEP,Urbano,4,Inasistencia Grave,376,0.7259486242753582
TPCA,SLEP,Urbano,4,Inasistencia Reiterada,106,0.8769175941226858
TPCA,SLEP,Urbano,5,Asistencia esperada,1339,0.9432899864338452
TPCA,SLEP,Urbano,5,Inasistencia Crítica,238,0.256557989499149
TPCA,SLEP,Urbano,5,Inasistencia Grave,1103,0.7565348362513712
TPCA,SLEP,Urbano,5,Inasistencia Reiterada,652,0.8769400449174313
TPCA,SLEP,Urbano,6,Asistencia esperada,46,0.9603671011418173
TPCA,SLEP,Urbano,6,Inasistencia Crítica,254,0.2115761184631949
TPCA,SLEP,Urbano,6,Inasistencia Grave,188,0.6795724477947784
TPCA,SLEP,Urbano,6,Inasistencia Reiterada,15,0.8764947291362256
TPCA,SLEP,Urbano,7,Asistencia esperada,1270,0.9463615246986343
TPCA,SLEP,Urbano,7,Inasistencia Crítica,156,0.24110770942347864
TPCA,SLEP,Urbano,7,Inasistencia Grave,873,0.7499817955426122
TPCA,SLEP,Urbano,7,Inasistencia Reiterada,482,0.8768181331481297
TPCA,SLEP,Urbano,8,Asistencia esperada,137,0.9357329797863226
TPCA,SLEP,Urbano,8,Inasistencia Crítica,310,0.2200580760798579
TPCA,SLEP,Urbano,8,Inasistencia Grave,352,0.6795852846127922
TPCA,SLEP,Urbano,8,Inasistencia Reiterada,109,0.8742196098426283
VALPO,Corporación Admin Delegada,Urbano,5,Asistencia esperada,520,0.9387958645805303
VALPO,Corporación Admin Delegada,Urbano,5,Inasistencia Crítica,84,0.2897276433548746
VALPO,Corporación Admin Delegada,Urbano,5,Inasistencia Grave,476,0.7571050528887789
VALPO,Corporación Admin Delegada,Urbano,5,Inasistencia Reiterada,357,0.8761826064471095
VALPO,Corporación Admin Delegada,Urbano,7,Asistencia esperada,1561,0.9465736807848977
VALPO,Corporación Admin Delegada,Urbano,7,Inasistencia Crítica,101,0.26655158702093684
VALPO,Corporación Admin Delegada,Urbano,7,Inasistencia Grave,940,0.762858534628968
VALPO,Corporación Admin Delegada,Urbano,7,Inasistencia Reiterada,736,0.8767326570387806
VALPO,Municipal,Rural,1,Asistencia esperada,813,0.9519328537527934
VALPO,Municipal,Rural,1,Inasistencia Crítica,95,0.27654144588654545
VALPO,Municipal,Rural,1,Inasistencia Grave,761,0.7453602272646497
VALPO,Municipal,Rural,1,Inasistencia Reiterada,320,0.8770328215151763
VALPO,Municipal,Rural,2,Asistencia esperada,6414,0.9549023206223682
VALPO,Municipal,Rural,2,Inasistencia Crítica,184,0.26951083739489173
VALPO,Municipal,Rural,2,Inasistencia Grave,2362,0.769217955560592
VALPO,Municipal,Rural,2,Inasistencia Reiterada,1883,0.8768692350113739
VALPO,Municipal,Rural,4,Asistencia esperada,15,0.953383219288303
VALPO,Municipal,Rural,4,Inasistencia Crítica,6,0.1636904761904762
VALPO,Municipal,Rural,4,Inasistencia Grave,20,0.7389170034173963
VALPO,Municipal,Rural,4,Inasistencia Reiterada,5,0.8726190476190476
VALPO,Municipal,Rural,5,Asistencia esperada,146,0.9465695136672766
VALPO,Municipal,Rural,5,Inasistencia Crítica,7,0.3454557734552671
VALPO,Municipal,Rural,5,Inasistencia Grave,53,0.7644996026383911
VALPO,Municipal,Rural,5,Inasistencia Reiterada,41,0.8762797579789016
VALPO,Municipal,Rural,7,Asistencia esperada,115,0.9444925357378832
VALPO,Municipal,Rural,7,Inasistencia Crítica,5,0.1904230304933085
VALPO,Municipal,Rural,7,Inasistencia Grave,45,0.7863229754006791
VALPO,Municipal,Rural,7,Inasistencia Reiterada,49,0.8805410265123916
VALPO,Municipal,Urbano,1,Asistencia esperada,2769,0.9502430458973978
VALPO,Municipal,Urbano,1,Inasistencia Crítica,584,0.2862173880177483
VALPO,Municipal,Urbano,1,Inasistencia Grave,3306,0.7312742190836332
VALPO,Municipal,Urbano,1,Inasistencia Reiterada,1172,0.8751044755155742
VALPO,Municipal,Urbano,2,Asistencia esperada,25836,0.9517565105516828
VALPO,Municipal,Urbano,2,Inasistencia Crítica,1462,0.26672693206601716
VALPO,Municipal,Urbano,2,Inasistencia Grave,15488,0.7577735642247979
VALPO,Municipal,Urbano,2,Inasistencia Reiterada,9438,0.8761212796554884
VALPO,Municipal,Urbano,3,Asistencia esperada,327,0.9666425535068568
VALPO,Municipal,Urbano,3,Inasistencia Crítica,309,0.22868996340094622
VALPO,Municipal,Urbano,3,Inasistencia Grave,246,0.7134375653787352
VALPO,Municipal,Urbano,3,Inasistencia Reiterada,66,0.8784356169187536
VALPO,Municipal,Urbano,4,Asistencia esperada,644,0.9659760397727053
VALPO,Municipal,Urbano,4,Inasistencia Crítica,180,0.29032694739670545
VALPO,Municipal,Urbano,4,Inasistencia Grave,467,0.7222469332076582
VALPO,Municipal,Urbano,4,Inasistencia Reiterada,169,0.8761032027723872
VALPO,Municipal,Urbano,5,Asistencia esperada,7541,0.9512532522354354
VALPO,Municipal,Urbano,5,Inasistencia Crítica,917,0.25826563409199144
VALPO,Municipal,Urbano,5,Inasistencia Grave,5042,0.7498571115657311
VALPO,Municipal,Urbano,5,Inasistencia Reiterada,3038,0.8763709054345276
VALPO,Municipal,Urbano,6,Asistencia esperada,894,0.9601691164029453
VALPO,Municipal,Urbano,6,Inasistencia Crítica,1444,0.19429978671863765
VALPO,Municipal,Urbano,6,Inasistencia Grave,1167,0.700622403492631
VALPO,Municipal,Urbano,6,Inasistencia Reiterada,316,0.8765616803531177
VALPO,Municipal,Urbano,7,Asistencia esperada,3867,0.9493690541565183
VALPO,Municipal,Urbano,7,Inasistencia Crítica,580,0.27915003041746006
VALPO,Municipal,Urbano,7,Inasistencia Grave,3370,0.7502593107504684
VALPO,Municipal,Urbano,7,Inasistencia Reiterada,1742,0.8762605868627857
VALPO,Municipal,Urbano,8,Asistencia esperada,125,0.9520490425098398
VALPO,Municipal,Urbano,8,Inasistencia Crítica,136,0.15895230895084222
VALPO,Municipal,Urbano,8,Inasistencia Grave,95,0.7037926118728931
VALPO,Municipal,Urbano,8,Inasistencia Reiterada,42,0.8766149390990688
VALPO,Particular Subvencionado,Rural,1,Asistencia esperada,48,0.9715710703214323
VALPO,Particular Subvencionado,Rural,1,Inasistencia Crítica,2,0.30952380952380953
VALPO,Particular Subvencionado,Rural,1,Inasistencia Grave,3,0.6984126984126985
VALPO,Particular Subvencionado,Rural,2,Asistencia esperada,210,0.9806623335198298
VALPO,Particular Subvencionado,Rural,2,Inasistencia Crítica,6,0.36434216963248334
VALPO,Particular Subvencionado,Rural,2,Inasistencia Grave,10,0.7235376490843148
VALPO,Particular Subvencionado,Rural,2,Inasistencia Reiterada,11,0.867270326278267
VALPO,Particular Subvencionado,Urbano,1,Asistencia esperada,7908,0.9579443939127158
VALPO,Particular Subvencionado,Urbano,1,Inasistencia Crítica,630,0.28860328486829223
VALPO,Particular Subvencionado,Urbano,1,Inasistencia Grave,5995,0.744007190965356
VALPO,Particular Subvencionado,Urbano,1,Inasistencia Reiterada,2555,0.876013589572117
VALPO,Particular Subvencionado,Urbano,2,Asistencia esperada,67479,0.9560751666475462
VALPO,Particular Subvencionado,Urbano,2,Inasistencia Crítica,1566,0.2609583267766388
VALPO,Particular Subvencionado,Urbano,2,Inasistencia Grave,23636,0.770056924434251
VALPO,Particular Subvencionado,Urbano,2,Inasistencia Reiterada,19451,0.8771875518247328
VALPO,Particular Subvencionado,Urbano,3,Asistencia esperada,731,0.9601199886071464
VALPO,Particular Subvencionado,Urbano,3,Inasistencia Crítica,327,0.22697646069512062
VALPO,Particular Subvencionado,Urbano,3,Inasistencia Grave,391,0.7200881750951861
VALPO,Particular Subvencionado,Urbano,3,Inasistencia Reiterada,174,0.8755946507667098
VALPO,Particular Subvencionado,Urbano,4,Asistencia esperada,11934,0.9747067439444256
VALPO,Particular Subvencionado,Urbano,4,Inasistencia Crítica,852,0.23903717740680158
VALPO,Particular Subvencionado,Urbano,4,Inasistencia Grave,2101,0.7406420220270099
VALPO,Particular Subvencionado,Urbano,4,Inasistencia Reiterada,1214,0.8765517716574031
VALPO,Particular Subvencionado,Urbano,5,Asistencia esperada,27814,0.9569112319274513
VALPO,Particular Subvencionado,Urbano,5,Inasistencia Crítica,1237,0.27632831311393535
VALPO,Particular Subvencionado,Urbano,5,Inasistencia Grave,9208,0.7619101608526342
VALPO,Particular Subvencionado,Urbano,5,Inasistencia Reiterada,7962,0.8770785533637879
VALPO,Particular Subvencionado,Urbano,6,Asistencia esperada,3840,0.9590767939847484
VALPO,Particular Subvencionado,Urbano,6,Inasistencia Crítica,1546,0.22482001147452713
VALPO,Particular Subvencionado,Urbano,6,Inasistencia Grave,2316,0.7337773257398816
VALPO,Particular Subvencionado,Urbano,6,Inasistencia Reiterada,1110,0.8753417290169974
VALPO,Particular Subvencionado,Urbano,7,Asistencia esperada,4149,0.9594615539549695
VALPO,Particular Subvencionado,Urbano,7,Inasistencia Crítica,174,0.2703402408273973
VALPO,Particular Subvencionado,Urbano,7,Inasistencia Grave,1178,0.7607635008268557
VALPO,Particular Subvencionado,Urbano,7,Inasistencia Reiterada,1121,0.8766022288744919
VALPO,Particular Subvencionado,Urbano,8,Asistencia esperada,353,0.9649842051944276
VALPO,Particular Subvencionado,Urbano,8,Inasistencia Crítica,99,0.26908236436349847
VALPO,Particular Subvencionado,Urbano,8,Inasistencia Grave,117,0.7099218790404966
VALPO,Particular Subvencionado,Urbano,8,Inasistencia Reiterada,55,0.8782617508904849
VALPO,SLEP,Rural,1,Asistencia esperada,2,0.9181286549707602
VALPO,SLEP,Rural,1,Inasistencia Crítica,3,0.4580896686159844
VALPO,SLEP,Rural,1,Inasistencia Grave,12,0.7302029261668528
VALPO,SLEP,Rural,1,Inasistencia Reiterada,2,0.8771929824561403
VALPO,SLEP,Rural,2,Asistencia esperada,19,0.9267466912896275
VALPO,SLEP,Rural,2,Inasistencia Crítica,2,0.42397660818713445
VALPO,SLEP,Rural,2,Inasistencia Grave,63,0.7732938898580058
VALPO,SLEP,Rural,2,Inasistencia Reiterada,25,0.8742450503769463
VALPO,SLEP,Rural,5,Asistencia esperada,11,0.9342044012924098
VALPO,SLEP,Rural,5,Inasistencia Crítica,5,0.38011695906432746
VALPO,SLEP,Rural,5,Inasistencia Grave,24,0.7495378520717718
VALPO,SLEP,Rural,5,Inasistencia Reiterada,13,0.8784107091180507
VALPO,SLEP,Urbano,1,Asistencia esperada,322,0.9463323760429312
VALPO,SLEP,Urbano,1,Inasistencia Crítica,112,0.3205462448060201
VALPO,SLEP,Urbano,1,Inasistencia Grave,681,0.7187880319103671
VALPO,SLEP,Urbano,1,Inasistencia Reiterada,148,0.8734269151744148
VALPO,SLEP,Urbano,2,Asistencia esperada,2775,0.9446768897665209
VALPO,SLEP,Urbano,2,Inasistencia Crítica,305,0.3058939815545778
VALPO,SLEP,Urbano,2,Inasistencia Grave,3645,0.7429731360937747
VALPO,SLEP,Urbano,2,Inasistencia Reiterada,1447,0.8748748596956625
VALPO,SLEP,Urbano,3,Asistencia esperada,94,0.9308673598294797
VALPO,SLEP,Urbano,3,Inasistencia Crítica,82,0.254460141957289
VALPO,SLEP,Urbano,3,Inasistencia Grave,65,0.7025994455430711
VALPO,SLEP,Urbano,3,Inasistencia Reiterada,6,0.8662090967388677
VALPO,SLEP,Urbano,4,Asistencia esperada,135,0.9407069235747849
VALPO,SLEP,Urbano,4,Inasistencia Crítica,51,0.25069732805506406
VALPO,SLEP,Urbano,4,Inasistencia Grave,145,0.7220316154240453
VALPO,SLEP,Urbano,4,Inasistencia Reiterada,52,0.871833229254713
VALPO,SLEP,Urbano,5,Asistencia esperada,592,0.9389525413831911
VALPO,SLEP,Urbano,5,Inasistencia Crítica,113,0.26233579803211043
VALPO,SLEP,Urbano,5,Inasistencia Grave,1118,0.7489419668617825
VALPO,SLEP,Urbano,5,Inasistencia Reiterada,460,0.8737763792821288
VALPO,SLEP,Urbano,6,Asistencia esperada,129,0.9287426634038125
VALPO,SLEP,Urbano,6,Inasistencia Crítica,236,0.2472925031172786
VALPO,SLEP,Urbano,6,Inasistencia Grave,178,0.687339635580692
VALPO,SLEP,Urbano,6,Inasistencia Reiterada,21,0.8716441795356463
VALPO,SLEP,Urbano,7,Asistencia esperada,1366,0.9467718558981019
VALPO,SLEP,Urbano,7,Inasistencia Crítica,192,0.2878809577202404
VALPO,SLEP,Urbano,7,Inasistencia Grave,989,0.7420814758583967
VALPO,SLEP,Urbano,7,Inasistencia Reiterada,541,0.8767444701504389
VALPO,SLEP,Urbano,8,Asistencia esperada,18,0.9462971706122391
VALPO,SLEP,Urbano,8,Inasistencia Crítica,45,0.12223214114032532
VALPO,SLEP,Urbano,8,Inasistencia Grave,30,0.6947648127043315
VALPO,SLEP,Urbano,8,Inasistencia Reiterada,6,0.8724569722514928
